FID,thermo_tecto_age,thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,heat_prod_provinces,thickness_crust,d_2_young_rift,lon,lat,upper_mantle_vel_structure,rock_type,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
348,5.0,12.99600029,12.0,-0.0301,1289.199951,3786.449951,5073.839844,1510.880005,34.15406418,0.95999998,38.4000015,153.4600067,-52.33331299,74.50012207,2.0,2,2.55635738,67.2913971,-38.7851982,256621.0,51.7560997,579.4329834
349,5.0,13.00199985,12.0,-0.033,1272.75,3813.459961,5044.350098,1487.069946,33.20391464,0.95999998,38.4000015,182.6199951,-51.33331299,74.50012207,2.0,2,2.59683204,-64.9722977,-38.6314011,258058.0,42.8227005,484.7869873
350,5.0,13.00199985,12.0,-0.0356,1256.359985,3840.290039,5014.930176,1460.280029,32.25678253,0.95999998,38.7900009,212.0200043,-50.33331299,74.50012207,2.0,2,2.60934544,-47.5769997,-38.3111,262467.0,43.8644981,364.151001
351,5.0,13.00300026,12.0,-0.0372,1228.369995,3866.939941,4985.600098,1433.780029,31.31293678,0.95999998,39.0,241.5599976,-49.33331299,74.50012207,2.0,2,2.61226726,-39.4324989,-38.1506996,266812.0,32.4956017,239.9429932
352,5.0,13.00300026,12.0,-0.0369,1198.640015,3893.409912,4956.350098,1407.609985,30.37268448,0.95999998,39.2999992,271.1900024,-48.33331299,74.50012207,2.0,2,2.60559726,-28.7737999,-38.1612015,264199.0,37.0619011,215.923996
353,5.0,13.00300026,12.0,-0.0339,1168.930054,3919.689941,4927.209961,1381.780029,29.43637276,0.95999998,39.4000015,300.8800049,-47.33331299,74.50012207,2.0,2,2.60954523,-21.8710003,-38.0825005,256959.0,32.1190987,141.7350006
354,5.0,13.00300026,12.0,-0.0285,1139.26001,3945.780029,4898.180176,1355.949951,28.50438499,0.95999998,39.5999985,330.6000061,-46.33331299,74.50012207,2.0,2,2.6241107,-106.3939972,-37.7387009,260225.0,24.4596996,141.7350006
355,5.0,13.00500011,12.0,-0.022,1109.630005,3971.659912,4869.27002,1330.23999,27.5771637,0.95999998,39.7000008,360.3399963,-45.33331299,74.50012207,2.0,2,2.62129569,-158.8930054,-37.1805,265136.0,20.1630993,68.8235016
356,5.0,13.00500011,12.0,-0.0166,1080.060059,3997.350098,4840.47998,1304.920044,26.65520668,0.95999998,39.7999992,390.0899963,-44.33331299,74.50012207,2.0,2,2.60110021,-35.546299,-36.6346016,267842.0,33.0550003,-66.4705963
357,5.0,13.00300026,12.0,-0.0144,1050.560059,4022.830078,4811.839844,1280.01001,25.73907471,0.95999998,42.0,419.8399963,-43.33331299,74.50012207,2.0,2,2.57750797,40.8255997,-36.4369011,270946.0,21.9657993,-173.7910004
358,5.0,13.00300026,12.0,-0.0166,1021.150024,4048.110107,4783.359863,1255.550049,24.82941818,0.95999998,42.0,449.5700073,-42.33331299,74.50012207,2.0,2,2.55051851,83.8712006,-36.7383003,271031.0,31.1590996,-115.1399994
359,5.0,12.99800015,12.0,-0.0226,991.8400269,4073.169922,4755.029785,1231.560059,23.92697144,0.95999998,42.0,479.2900085,-41.33331299,74.50012207,2.0,2,2.52174211,-26.9202003,-37.5136986,270527.0,26.1257992,-66.9828033
360,5.0,12.99800015,12.0,-0.0298,962.6500244,4098.009766,4726.870117,1208.079956,23.03258514,0.95999998,40.0999985,508.9899902,-40.33331299,74.50012207,2.0,2,2.49117875,14.3938999,-38.5704994,263196.0,17.4090004,-75.9403
361,5.0,12.99699974,12.0,-0.0356,933.5999756,4122.629883,4698.899902,1185.140015,22.14723396,0.95999998,40.0999985,538.6699829,-39.33331299,74.50012207,2.0,2,2.44466853,-9.1472197,-39.6693001,253596.0,-0.0263197,-149.2310028
362,5.0,12.99699974,12.0,-0.0373,904.710022,4147.029785,4671.120117,1162.77002,21.27204704,0.95999998,39.5499992,568.3200073,-38.33331299,74.50012207,2.0,2,2.38221169,62.2112999,-40.6034012,244012.0,2.4667499,-49.9986992
363,5.0,13.0010004,12.0,-0.0355,876.0,4171.189941,4643.549805,1141.02002,20.40833092,0.95999998,39.9000015,575.5499878,-37.33331299,74.50012207,2.0,2,2.3328619,51.6640015,-41.3171997,244805.0,-12.8378,-49.9986992
364,5.0,13.0010004,12.0,-0.0314,847.5200195,4195.129883,4616.189941,1119.910034,19.55760765,0.95999998,39.7999992,546.5499878,-36.33331299,74.50012207,2.0,2,2.29661965,-1.42489,-41.9373016,245864.0,-11.6173,-63.8995018
365,5.0,12.99499989,12.0,-0.0287,819.2700195,4218.830078,4589.049805,1099.5,18.72164536,0.95999998,39.7000008,517.5200195,-35.33331299,74.50012207,2.0,2,2.23853469,-12.5234003,-42.6758995,240227.0,-38.2747993,264.5209961
366,5.0,12.99499989,12.0,-0.0293,791.3099976,4242.299805,4562.160156,1079.810059,17.9025135,0.95999998,39.4799995,488.4500122,-34.33331299,74.50012207,2.0,2,2.15860748,-30.7682991,-43.726799,229872.0,-14.8486996,224.9799957
367,5.0,12.99800015,12.0,-0.0337,763.6599731,4265.52002,4535.509766,1060.560059,17.10263062,0.95999998,39.2000008,459.3699951,-33.33331299,74.50012207,2.0,2,2.08575153,35.985199,-45.0670013,231756.0,-21.1506996,339.098999
368,2.0,12.9989996,12.0,-0.0315,599.8900147,4399.569824,4381.470215,949.2600098,12.90348816,1.54999995,37.0,284.6099853,-27.33331299,74.50012207,4.0,2,1.69513524,14.5023003,-42.3420982,197852.0,-37.5345993,1428.439941
19,2.0,12.9989996,12.0,-0.0434,626.7399902,4343.839844,4421.25,1025.160034,13.20984459,1.54999995,37.0,250.8999939,-26.33331299,75.50012207,2.0,2,1.74456978,-43.6399994,-38.2857018,238234.0,0.207555,978.2369995
20,2.0,12.99800015,12.0,-0.0529,603.8699951,4363.939941,4398.819824,1012.400024,12.74754906,1.54999995,36.0999985,223.1699982,-25.33331299,75.50012207,2.0,2,1.70509279,-41.6757011,-38.5161018,242606.0,-9.9256401,978.2369995
21,2.0,12.99800015,12.0,-0.0584,581.7299805,4383.779785,4376.720215,1000.609985,12.34908867,1.54999995,35.7999992,195.550003,-24.33331299,75.50012207,4.0,2,1.65872109,60.6512985,-38.0083008,251447.0,-40.9504013,709.9949951
22,2.0,13.00300026,12.0,-0.0554,560.4000244,4403.370117,4354.970215,989.8200073,12.0208149,1.54999995,35.5,168.1000061,-23.33331299,75.50012207,4.0,2,1.63404131,14.0700998,-36.5145988,252061.0,1.00026,859.2340088
102,2.0,13.00300026,12.0,-0.0286,698.9000244,4282.029785,4490.470215,1068.910034,14.91643429,1.54999995,38.0,334.3800049,-29.33331299,75.50012207,2.0,3,1.92605805,-13.0473003,-37.9365005,251880.0,16.3960991,1141.300049
103,2.0,13.00300026,12.0,-0.0292,674.3200073,4302.879883,4467.089844,1053.459961,14.30034924,1.54999995,37.0,306.519989,-28.33331299,75.50012207,2.0,3,1.83764815,11.8957005,-37.6278992,244464.0,23.2576008,761.6160278
114,1.0,12.99800015,12.0,-0.0019,502.4100037,4460.540039,4291.910156,963.8699951,11.51086426,1.00999999,31.2999992,88.43000031,-20.33331299,75.50012207,4.0,3,1.76893544,-110.9049988,-28.2700996,232453.0,118.1009979,167.802002
313,5.0,13.00199985,12.0,-0.0332,749.3400269,4239.549805,4538.100098,1102.23999,16.26345634,0.95999998,39.0999985,390.1199951,-31.33331299,75.50012207,2.0,3,2.03679252,-22.0006008,-39.7434998,240192.0,-3.6772101,446.144989
314,5.0,13.00199985,12.0,-0.0308,723.9199829,4260.910156,4514.140137,1085.180054,15.57241154,0.95999998,38.0,362.25,-30.33331299,75.50012207,2.0,3,1.99243939,15.1239996,-38.7028008,247936.0,7.5770998,594.132019
315,2.0,12.9989996,12.0,-0.0344,650.25,4323.47998,4444.009766,1038.859985,13.72953033,1.54999995,37.0,278.6900024,-27.33331299,75.50012207,2.0,3,1.77715206,52.2490997,-37.8403015,239783.0,11.5389004,965.9550171
326,5.0,13.00199985,12.0,-0.0231,1164.97998,3792.699951,5033.370117,1477.790039,32.59601212,0.95999998,39.0,227.4900055,-50.33331299,75.50012207,2.0,2,2.70678973,-2.99213,-38.955101,275608.0,22.3875999,291.8380127
327,5.0,13.00300026,12.0,-0.0221,1148.48999,3817.949951,5005.959961,1458.439941,31.66228104,0.95999998,39.0,255.2200012,-49.33331299,75.50012207,2.0,2,2.68949938,-68.7677002,-39.3072014,273989.0,14.6988001,291.8380127
328,5.0,13.00300026,12.0,-0.0217,1132.050049,3843.030029,4978.660156,1439.359985,30.73271942,0.95999998,39.2000008,282.75,-48.33331299,75.50012207,2.0,2,2.6884551,-33.7243996,-40.0573006,269149.0,9.7520704,216.7050018
329,5.0,13.00300026,12.0,-0.0218,1115.680054,3867.929932,4951.450195,1420.560059,29.80771637,0.95999998,39.5,310.3500061,-47.33331299,75.50012207,2.0,2,2.69387007,35.5568008,-40.6777,267772.0,4.9560099,79.0354004
330,5.0,13.00300026,12.0,-0.0218,1099.380005,3892.659912,4924.359863,1402.060059,28.88771439,0.95999998,39.7000008,338.0400085,-46.33331299,75.50012207,2.0,2,2.70574379,40.5167007,-40.7907982,275077.0,-9.4664803,-2.7754099
331,5.0,13.00500011,12.0,-0.0215,1083.160034,3917.199951,4897.399902,1382.619995,27.97320175,0.95999998,39.7000008,365.8099976,-45.33331299,75.50012207,2.0,2,2.69654655,-160.848999,-40.3279991,275701.0,22.9570999,-226.2649994
332,5.0,13.00500011,12.0,-0.0207,1067.030029,3941.560059,4870.560059,1359.73999,27.06473732,0.95999998,39.9000015,393.6199951,-44.33331299,75.50012207,2.0,2,2.66627812,-12.2594004,-39.4841995,279831.0,22.1616993,-184.6649933
333,5.0,13.00300026,12.0,-0.0198,1050.98999,3965.72998,4843.859863,1337.290039,26.16295052,0.95999998,42.0,421.4700012,-43.33331299,75.50012207,2.0,2,2.63145447,-101.8239975,-38.549099,290386.0,28.9356995,-184.6649933
334,5.0,13.00300026,12.0,-0.0192,1035.060059,3989.709961,4817.319824,1315.290039,25.26855659,0.95999998,42.0,449.3299866,-42.33331299,75.50012207,1.0,2,2.59207582,55.2943001,-37.7335014,289668.0,31.3535004,-123.4729996
335,5.0,12.99800015,12.0,-0.0187,1017.210022,4013.48999,4790.930176,1293.76001,24.38237,0.95999998,42.0,477.2000122,-41.33331299,75.50012207,1.0,2,2.5634644,4.1142101,-37.1122017,288313.0,37.9826012,-165.2920074
336,5.0,12.99800015,12.0,-0.0182,989.7000122,4037.060059,4764.720215,1272.73999,23.50531769,0.95999998,40.0,505.0700073,-40.33331299,75.50012207,2.0,2,2.5456202,-129.7039948,-36.7689018,279184.0,35.6436005,-187.1900024
337,5.0,12.99699974,12.0,-0.0179,962.2999878,4060.429932,4738.680176,1252.26001,22.63846207,0.95999998,39.9000015,532.9299927,-39.33331299,75.50012207,2.0,2,2.5212965,-114.7539978,-36.8370018,266985.0,37.0262985,-247.6430054
338,5.0,12.99699974,12.0,-0.0179,935.0200195,4083.590088,4712.839844,1232.339966,21.78302002,0.95999998,39.9000015,560.7800293,-38.33331299,75.50012207,2.0,2,2.4904933,3.0220101,-37.3571014,256473.0,20.6266003,-51.9516983
339,5.0,13.0010004,12.0,-0.0187,907.8800049,4106.540039,4687.189941,1213.01001,20.94039154,0.95999998,39.7999992,557.039978,-37.33331299,75.50012207,2.0,2,2.43364501,19.3008995,-38.2960014,255503.0,21.4845009,-51.9516983
340,5.0,13.0010004,12.0,-0.0208,880.9000244,4129.27002,4661.759766,1194.310059,20.11218452,0.95999998,39.7999992,529.2800293,-36.33331299,75.50012207,2.0,2,2.35075164,2.73722,-39.4715004,257864.0,33.7921982,-111.9489975
341,5.0,12.99499989,12.0,-0.0244,854.0999756,4151.779785,4636.549805,1175.199951,19.30025864,0.95999998,39.7000008,501.4899902,-35.33331299,75.50012207,2.0,2,2.2651062,-45.0091019,-40.5819016,250634.0,43.959301,261.2449951
342,5.0,12.99499989,12.0,-0.0286,827.5200195,4174.069824,4611.560059,1156.550049,18.50675583,0.95999998,39.4000015,473.6700134,-34.33331299,75.50012207,2.0,2,2.17670894,-35.1624985,-41.2935982,242599.0,16.9703999,381.3179932
343,5.0,12.99800015,12.0,-0.0323,801.1799927,4196.129883,4586.819824,1138.560059,17.73414803,0.95999998,39.2999992,445.8399963,-33.33331299,75.50012207,2.0,2,2.11412501,-26.2460003,-41.3501015,242841.0,2.9990799,385.6440125
344,5.0,12.99800015,12.0,-0.0342,775.0999756,4217.959961,4562.330078,1120.040039,16.98528862,0.95999998,39.2000008,417.980011,-32.33331299,75.50012207,2.0,2,2.07735419,-0.794917,-40.7734985,243976.0,-1.919,446.144989
637,5.0,12.99600029,12.0,-0.0107,1276.0,3611.580078,5068.680176,1619.25,39.22371674,0.95999998,37.0,48.97999954,-57.33331299,75.50012207,2.0,2,2.63630009,-69.6268997,-32.5472984,234260.0,73.5249023,296.1820068
638,5.0,12.99600029,12.0,-0.0142,1262.030029,3637.889893,5096.140137,1598.48999,38.26878738,0.95999998,37.7000008,68.43000031,-56.33331299,75.50012207,2.0,2,2.63630009,4.14852,-36.4488983,235152.0,54.0133018,517.3690186
639,5.0,12.99699974,12.0,-0.0185,1247.26001,3664.060059,5123.689941,1577.900024,37.31621552,0.95999998,38.2099991,92.5,-55.33331299,75.50012207,2.0,2,2.64693069,-39.4724007,-39.7414017,246035.0,47.9105988,517.3690186
640,5.0,12.99699974,12.0,-0.0222,1231.349976,3690.090088,5143.740234,1557.469971,36.36619186,0.95999998,38.2000008,118.4199982,-54.33331299,75.50012207,2.0,2,2.66393995,45.5521011,-41.4077988,268345.0,27.5466995,412.5320129
641,5.0,12.99600029,12.0,-0.0244,1214.709961,3715.97998,5116.049805,1537.22998,35.41892242,0.95999998,38.2999992,145.1799927,-53.33331299,75.50012207,2.0,2,2.68169761,301.3410034,-41.3656998,272141.0,30.6189003,462.9159851
642,5.0,12.99600029,12.0,-0.025,1198.089966,3741.709961,5088.419922,1517.199951,34.47462845,0.95999998,38.5999985,172.3899994,-52.33331299,75.50012207,2.0,2,2.70339251,240.8130035,-40.3470001,270271.0,33.9757996,303.947998
643,5.0,13.00199985,12.0,-0.0242,1181.51001,3767.280029,5060.850098,1497.380005,33.53356552,0.95999998,38.7000008,199.8600006,-51.33331299,75.50012207,2.0,2,2.7403264,104.1350021,-39.3366013,274235.0,32.6856995,355.5360107
15,2.0,12.99800015,12.0,-0.0357,665.1400147,4286.919922,4466.5,1109.790039,13.65649986,1.54999995,36.0999985,252.1699982,-25.33331299,76.50012207,2.0,2,1.79492068,-38.0630989,-37.847599,245398.0,29.9356995,1077.189941
16,2.0,12.99800015,12.0,-0.0421,648.8300171,4305.700195,4446.160156,1099.75,13.28532982,1.54999995,35.9000015,226.3500061,-24.33331299,76.50012207,4.0,2,1.76523983,39.155899,-39.0070992,258335.0,-0.193124,1077.189941
17,2.0,13.00399971,12.0,-0.0419,632.8200073,4324.240234,4426.149902,1090.609985,12.98075485,1.54999995,35.5,200.6300049,-23.33331299,76.50012207,4.0,2,1.74259996,102.4160004,-38.270401,252879.0,-6.9587798,59.8683014
18,2.0,13.00399971,12.0,-0.0348,617.1300049,4342.540039,4406.47998,1082.390015,12.74754906,1.54999995,35.0,175.0700073,-22.33331299,76.50012207,4.0,2,1.73816001,43.1181984,-35.9101982,245103.0,-4.3077102,-287.7030029
101,2.0,12.99600029,12.0,-0.0085,715.539978,4229.140137,4529.390137,1144.97998,15.11621666,1.54999995,37.0,329.9599915,-28.33331299,76.50012207,2.0,3,1.91365731,47.4012985,-31.6177006,258815.0,75.7276993,422.8619995
304,1.0,12.99600029,12.0,-0.0188,1331.900024,3298.27002,4816.5,1826.069946,47.27049637,1.00999999,36.9700012,69.75,-68.33331299,76.50012207,2.0,3,2.41494012,-28.3862991,-31.8645992,181853.0,99.2477036,377.7619934
310,5.0,13.00500011,12.0,-0.0097,749.8900147,4189.470215,4572.779785,1172.400024,16.32482719,0.95999998,38.0099983,379.3699951,-30.33331299,76.50012207,2.0,3,2.08411884,51.658699,-31.6058006,264183.0,72.7944031,197.5630035
311,2.0,12.99600029,12.0,-0.0068,732.7700195,4209.419922,4550.939941,1158.319946,15.70031834,1.54999995,38.0,354.7099915,-29.33331299,76.50012207,2.0,3,2.01672411,104.0670013,-31.1287003,262107.0,89.7686005,422.8619995
312,2.0,13.0,12.0,-0.0153,698.5100098,4248.640137,4508.120117,1132.430054,14.57738018,1.54999995,37.0,304.0,-27.33331299,76.50012207,2.0,3,1.84903324,115.0670013,-33.1203995,251263.0,64.6253967,999.8040161
322,5.0,12.99800015,12.0,-0.0206,782.5800171,4148.890137,4617.25,1202.709961,17.67766953,0.95999998,39.2000008,429.5,-32.33331299,76.50012207,2.0,2,2.14359474,11.5883999,-34.3805008,260831.0,47.8721008,31.7819004
323,5.0,13.00500011,12.0,-0.0152,766.1400147,4169.290039,4594.879883,1187.209961,16.98528862,0.95999998,39.0999985,404.3099976,-31.33331299,76.50012207,2.0,2,2.11584187,-11.8446999,-32.7999992,270218.0,55.2285995,35.9546013
324,2.0,13.0,12.0,-0.0255,681.7000122,4267.899902,4487.160156,1120.689941,14.08900261,1.54999995,37.0,278.0599976,-26.33331299,76.50012207,2.0,2,1.82285178,77.4909973,-35.4576988,237145.0,42.3128014,962.0560303
566,1.0,13.00300026,12.0,-0.0222,1318.099976,3324.0,4840.569824,1810.199951,47.10095596,1.00999999,36.9700012,66.44999695,-67.33331299,76.50012207,2.0,2,2.41494012,23.3596992,-33.1041985,185146.0,100.6009979,593.2630005
567,1.0,13.00300026,12.0,-0.0219,1304.280029,3349.669922,4864.810059,1794.359985,46.95210266,1.00999999,36.9700012,71.51000214,-66.33331299,76.50012207,2.0,2,2.41494012,117.4540024,-33.762001,194057.0,115.7340012,722.8909912
570,1.0,13.00399971,12.0,-0.0194,1290.459961,3375.27002,4889.220215,1778.540039,46.82413864,1.00999999,36.0,73.08999634,-65.33331299,76.50012207,2.0,2,2.55093002,65.7421036,-34.0278015,201985.0,113.4449997,614.7630005
571,1.0,13.00399971,12.0,-0.0165,1276.630005,3400.800049,4913.779785,1758.939941,46.22229004,1.00999999,36.0,71.12000275,-64.33331299,76.50012207,2.0,2,2.55093002,168.7579956,-34.0639992,213602.0,128.1430054,656.684021
573,1.0,12.99699974,12.0,-0.0149,1262.800049,3426.25,4938.5,1739.0,45.2603569,1.00999999,36.0,68.26999664,-63.33331299,76.50012207,2.0,2,2.57295251,58.4089012,-34.0189018,222251.0,109.0179977,513.1669922
575,1.0,12.99699974,12.0,-0.0152,1248.97998,3451.620117,4963.370117,1719.160034,44.30011368,1.00999999,36.0,66.48000336,-62.33331299,76.50012207,2.0,2,2.61699748,138.048996,-34.0554008,215094.0,104.3850021,513.1669922
577,1.0,12.99600029,12.0,-0.0177,1235.170044,3476.889893,4988.359863,1699.430054,43.34166718,1.00999999,36.0,73.51999664,-61.33331299,76.50012207,2.0,2,2.63393998,85.2698975,-34.3539009,212413.0,92.5905991,416.821991
579,1.0,12.99600029,12.0,-0.0216,1221.369995,3502.070068,5013.47998,1679.829956,42.38513947,1.00999999,37.7999992,86.84999847,-60.33331299,76.50012207,2.0,2,2.62378001,41.7633018,-35.077301,215924.0,67.5963974,300.1820068
581,1.0,13.00300026,12.0,-0.0262,1207.589966,3527.149902,5038.709961,1660.359985,41.43066406,1.00999999,38.0,99.37999725,-59.33331299,76.50012207,2.0,2,2.62612009,207.6759949,-36.2481003,232005.0,48.7335014,306.8859863
583,1.0,13.00300026,12.0,-0.0303,1193.839966,3552.120117,5064.049805,1641.030029,40.47838974,1.00999999,38.0,111.1500015,-58.33331299,76.50012207,2.0,2,2.64095998,75.9791031,-37.6603012,255245.0,30.8722992,306.8859863
612,5.0,13.00500011,12.0,-0.033,1180.109985,3576.98999,5089.490234,1621.859985,39.52846909,0.95999998,38.2000008,126.7200012,-57.33331299,76.50012207,2.0,2,2.65599775,-45.5042992,-38.9719009,256690.0,26.3782997,193.3289948
613,5.0,13.00500011,12.0,-0.0332,1166.410034,3601.72998,5115.02002,1602.849976,38.58108521,0.95999998,38.4000015,145.5899963,-56.33331299,76.50012207,2.0,2,2.65599775,-63.2644005,-39.7528,256499.0,31.0249996,313.2539978
614,5.0,12.99699974,12.0,-0.0311,1152.76001,3626.350098,5140.640137,1584.02002,37.63641739,0.95999998,38.5999985,165.9600067,-55.33331299,76.50012207,2.0,2,2.68153191,8.3375597,-39.6697006,275584.0,41.8588982,326.5830078
615,5.0,12.99699974,12.0,-0.0268,1138.939941,3650.850098,5156.319824,1565.369995,36.69468689,0.95999998,38.5900002,186.449997,-54.33331299,76.50012207,2.0,2,2.73133063,32.2027016,-38.8041992,292643.0,17.9608002,180.2059937
616,5.0,13.00300026,12.0,-0.0213,1125.0,3675.209961,5130.560059,1546.930054,35.75611877,0.95999998,38.7000008,203.3500061,-53.33331299,76.50012207,2.0,2,2.74969316,-22.2238007,-37.6407013,287749.0,22.6520004,73.0820999
617,5.0,13.00300026,12.0,-0.0158,1109.76001,3699.439941,5104.850098,1528.609985,34.82097244,0.95999998,39.0,222.2799988,-52.33331299,76.50012207,2.0,2,2.73661947,-23.5879002,-36.6855011,284582.0,18.6608009,60.9980011
618,5.0,13.0010004,12.0,-0.0119,1093.949951,3723.530029,5079.220215,1510.079956,33.88952637,0.95999998,39.2000008,242.7799988,-51.33331299,76.50012207,2.0,2,2.74944019,105.2580032,-36.3619003,289655.0,30.5223007,60.9980011
619,5.0,13.0010004,12.0,-0.0105,1077.300049,3747.47998,5053.669922,1491.76001,32.96210098,0.95999998,39.2999992,264.4899902,-50.33331299,76.50012207,2.0,2,2.71938539,123.401001,-36.7556,288711.0,30.375,64.1287003
620,5.0,13.00199985,12.0,-0.012,1060.680054,3771.27002,5028.209961,1473.670044,32.03903961,0.95999998,39.2999992,287.1099853,-49.33331299,76.50012207,2.0,2,2.71145701,66.3015976,-37.6455994,284430.0,38.4252014,12.5005999
621,5.0,13.00199985,12.0,-0.016,1044.089966,3794.909912,5002.839844,1455.810059,31.12073326,0.95999998,39.4000015,310.4599915,-48.33331299,76.50012207,2.0,2,2.72565508,221.848999,-38.6591988,278006.0,25.2275009,-83.2453003
622,5.0,12.99800015,12.0,-0.0213,1027.550049,3818.389893,4977.580078,1438.219971,30.2076149,0.95999998,39.5,334.3599853,-47.33331299,76.50012207,2.0,2,2.72842789,152.3580017,-39.4168015,280409.0,21.6658001,-79.3684998
623,5.0,12.99800015,12.0,-0.0264,1011.039978,3841.709961,4952.430176,1420.890015,29.3001709,0.95999998,39.7000008,358.7099915,-46.33331299,76.50012207,2.0,2,2.71977615,-133.5390015,-39.6483002,295127.0,25.8103008,-79.3684998
624,5.0,13.00300026,12.0,-0.0298,994.5999756,3864.870117,4927.399902,1403.839966,28.39894295,0.95999998,40.0,383.3999939,-45.33331299,76.50012207,2.0,2,2.70317793,-162.7929993,-39.4169006,291490.0,28.6301003,-135.7779999
625,5.0,13.00300026,12.0,-0.0302,978.2199707,3887.850098,4902.5,1387.099976,27.50454521,0.95999998,40.0,408.3800049,-44.33331299,76.50012207,2.0,2,2.67863369,-28.1249008,-38.9183006,291601.0,35.8993988,-166.7200012
626,5.0,12.99499989,12.0,-0.0277,961.9099731,3910.659912,4877.75,1370.680054,26.61766243,0.95999998,40.0,433.5799866,-43.33331299,76.50012207,2.0,2,2.64676619,-159.7879944,-38.3485985,297477.0,24.5203991,-214.848999
627,5.0,12.99499989,12.0,-0.0225,945.6699829,3933.290039,4853.140137,1354.599976,25.73907471,0.95999998,40.0,458.9700012,-42.33331299,76.50012207,1.0,2,2.60757565,-66.7838974,-37.8539009,297715.0,23.5618992,-214.848999
628,5.0,13.00199985,12.0,-0.0161,929.5300293,3955.72998,4828.689941,1338.859985,24.86965942,0.95999998,39.9000015,484.5,-41.33331299,76.50012207,1.0,2,2.58298254,-57.7924995,-37.4743004,302228.0,36.4953003,-215.4859924
629,5.0,13.00199985,12.0,-0.0101,913.4899902,3977.98999,4804.410156,1323.51001,24.01041412,0.95999998,39.9000015,510.1499939,-40.33331299,76.50012207,2.0,2,2.57298732,-74.2111969,-37.2206001,289432.0,44.6671982,-42.6772003
630,5.0,13.00199985,12.0,-0.0064,897.5499878,4000.060059,4780.299805,1308.52002,23.16246986,0.95999998,39.7999992,535.9000244,-39.33331299,76.50012207,2.0,2,2.55518365,-110.6159973,-37.1035004,277406.0,39.1408997,57.9640007
631,5.0,13.00199985,12.0,-0.0057,881.7299805,4021.939941,4756.379883,1293.0,22.32711411,0.95999998,39.5999985,561.7199707,-38.33331299,76.50012207,2.0,2,2.52957153,-32.2445984,-37.1451988,265990.0,40.5666008,38.8513985
632,5.0,12.99699974,12.0,-0.0084,866.0499878,4043.620117,4732.649902,1277.829956,21.5058136,0.95999998,39.5,557.5700073,-37.33331299,76.50012207,2.0,2,2.4703908,233.9060059,-37.3022003,261352.0,50.1389008,38.8513985
633,5.0,12.99699974,12.0,-0.0133,849.9000244,4065.100098,4709.120117,1263.069946,20.70024109,0.95999998,39.4000015,531.7600098,-36.33331299,76.50012207,2.0,2,2.37764144,178.3220062,-37.476799,260954.0,40.8987007,164.8179932
634,5.0,12.9989996,12.0,-0.0187,832.8599853,4086.370117,4685.810059,1248.75,19.91230774,0.95999998,39.2999992,506.019989,-35.33331299,76.50012207,2.0,2,2.29326749,128.4219971,-37.4656982,256139.0,29.5053005,4.5932202
635,5.0,12.9989996,12.0,-0.0225,815.9500122,4107.439941,4662.720215,1234.900024,19.14418983,0.95999998,39.2999992,480.3800049,-34.33331299,76.50012207,2.0,2,2.21726871,151.0339966,-36.9620018,252465.0,38.9524002,-132.7980042
636,5.0,12.99800015,12.0,-0.0234,799.1900024,4128.27002,4639.859863,1218.880005,18.39836884,0.95999998,39.2999992,454.8599853,-33.33331299,76.50012207,2.0,2,2.16737771,96.1880035,-35.8880005,254953.0,54.6139984,-132.7980042
12,2.0,13.00399971,12.0,-0.0337,548.8300171,4246.330078,4498.700195,1178.73999,13.9463253,1.54999995,35.4000015,218.7100067,-23.33331299,77.50012207,2.0,2,1.82594001,-4.86059,-36.2029991,242121.0,6.3843002,50.655899
13,2.0,13.00399971,12.0,-0.0316,532.0100098,4263.549805,4480.709961,1173.349976,13.72953033,1.54999995,34.9000015,194.9100037,-22.33331299,77.50012207,4.0,2,1.83498001,-23.8356991,-33.9426003,224950.0,7.9169698,119.5009995
14,2.0,12.99800015,12.0,-0.0269,515.4699707,4280.549805,4463.040039,1168.619995,13.58307743,1.54999995,34.2999992,171.2700043,-21.33331299,77.50012207,4.0,2,1.88135254,-43.1635017,-31.2649994,237500.0,-2.6877401,428.5390015
303,1.0,12.99600029,12.0,-0.0194,1252.650024,3261.280029,4838.390137,1801.530029,48.44068527,1.00999999,37.0,183.5800018,-69.33331299,77.50012207,2.0,3,2.41494012,-4.6391201,-31.9673004,192293.0,93.9421997,804.7719727
305,2.0,12.99600029,12.0,0.0083,649.5,4138.259766,4612.97998,1224.170044,16.50757408,1.54999995,38.0,345.6600037,-29.33331299,77.50012207,2.0,3,2.10312319,-28.6473007,-31.1135006,255033.0,91.6335983,100.6740036
306,2.0,12.99600029,12.0,0.0025,632.9000244,4156.819824,4593.220215,1215.130005,15.95305634,1.54999995,37.0,325.1900024,-28.33331299,77.50012207,2.0,3,1.98723602,-54.4790993,-31.7740002,257107.0,75.4097977,144.5559998
307,2.0,13.0,12.0,-0.0067,616.4899902,4175.160156,4573.740234,1206.650024,15.44344521,1.54999995,36.5999985,304.2399902,-27.33331299,77.50012207,2.0,3,1.91077864,-13.4581003,-32.9762993,255203.0,64.8150024,144.5559998
