FID,G_ther_age,thk_up_cru,thk_mid_cr,upman_den_,d_2ridge,d_2trench,d2_transfo,d_2volcano,d_2hotspot,G_heat_pro,crusthk_cr,lithk_cona,depthmoho,G_d_2yng_r,OBJECTID_1,Longitude_1,Latitude_1,num_in_cel,num_in_con,GHF,G_u_m_vel_,lthlgy_all,lthlgy_mod,age,magnetic_M,moho_GReD,moho_Pasya,litho_asth,WGM2012_Ai,WGM2012_Bo,ETOPO_1deg,continent
461,5,12.99800015,12,-0.0343,1235.619995,4194.259766,4863.259766,1210.660034,28.85307693,0.95999998,42,180,-40.63000107,213.5299988,462,-48.33331299,68.50012207,0,0,0,4,0,9,2.06334138,25.6618996,-33.6441002,45486.19922,160073,-8.4328203,55.9510002,-13.5269003,0
462,5,12.99800015,12,-0.0359,1196.849976,4229.879883,4822.649902,1170.560059,27.86574936,0.95999998,43.9900017,180,-42.34999847,252.5700073,463,-47.33331299,68.50012207,0,0,0,4,0,9,2.04465508,11.0545998,-33.8478012,44096.60156,168052,-1.27505,55.2589989,-93.1743011,0
463,5,12.99800015,12,-0.0258,1158.449951,4265.259766,4782.100098,1130.650024,26.8793602,0.95999998,43.1199989,180,-41.25999832,291.9299927,464,-46.33331299,68.50012207,0,0,0,4,0,9,2.00121641,-21.7740993,-33.7797012,43826.10156,181437,1.75978,53.0985985,-266.4490051,0
464,5,13,12,-0.0119,1120.449951,4300.399902,4741.640137,1090.949951,25.89401436,0.95999998,43.0099983,170,-40.95000076,331.5,465,-45.33331299,68.50012207,0,0,0,4,0,9,1.96786261,-67.9073029,-33.4544983,45425.19922,182988,16.4288006,61.3653984,-144.9100037,0
465,5,13,12,-0.0048,1081.069946,4335.27002,4701.279785,1051.48999,24.90983772,0.95999998,43,170,-40.77000046,371.1900024,466,-44.33331299,68.50012207,0,0,0,4,0,9,1.94459367,-1.36643,-33.3331985,46968.30078,182087,16.2451992,55.8712006,-78.7751007,0
466,5,13.00300026,12,-0.0097,1040.619995,4369.890137,4661.02002,1012.320007,23.92697144,0.95999998,41,170,-38.61000061,410.9599915,467,-43.33331299,68.50012207,0,0,0,4,0,9,1.89934695,-25.8803997,-33.8003998,45275.19922,197866,8.77812,44.1749001,-274.5310059,0
467,5,13.00300026,12,-0.0218,1000.109985,4404.25,4620.879883,973.4799805,22.94558716,0.95999998,39.5999985,160,-37.06999969,450.7799988,468,-42.33331299,68.50012207,0,0,0,4,0,9,1.83212245,-43.1800995,-34.7043991,42916.5,217528,15.4954004,44.9662018,-124.8150024,0
468,5,13.00399971,12,-0.0335,959.539978,4438.339844,4580.879883,935.0200195,21.96588326,0.95999998,39.5999985,160,-36.95999908,490.6300049,469,-41.33331299,68.50012207,0,0,0,4,0,9,1.77778125,-5.4851899,-35.4931984,42920,226760,20.7787991,45.4706993,96.1692963,0
469,5,13.00399971,12,-0.0388,918.9299927,4472.149902,4541.029785,896.4199829,20.98809242,0.95999998,39.7000008,150,-36.97999954,530.5,470,-40.33331299,68.50012207,0,0,0,4,0,9,1.73101878,-11.2107,-35.8060989,43050,231303,21.7227993,41.9054985,44.3804016,0
470,5,13.00199985,12,-0.0412,878.1900024,4505.700195,4501.339844,858.1500244,20.01249695,0.95999998,39.7000008,140,-36.93000031,570.3599853,471,-39.33331299,68.50012207,0,0,0,4,0,9,1.67225504,54.6123009,-35.8256989,43082.60156,234006,13.5706997,25.4535999,8.3353205,0
471,5,13.00199985,12,-0.0439,837.4199829,4538.959961,4461.830078,820.3499756,19.03943253,0.95999998,39.5,130,-36.68000031,610.2199707,472,-38.33331299,68.50012207,0,0,0,4,0,9,1.60149002,9.3199501,-36.1832008,42785.39844,232032,4.50002,5.4769101,111.6679993,0
472,5,12.99499989,12,-0.0485,796.6300049,4571.939941,4422.509766,783.0999756,18.06931114,0.95999998,39.5999985,120,-36.74000168,650.0599976,473,-37.33331299,68.50012207,0,0,0,4,0,9,1.52950001,20.1756992,-37.5107994,42635,220153,18.6387997,6.9007902,339.480011,0
473,5,12.99499989,12,-0.0483,755.8300171,4564.379883,4383.390137,746.4899902,17.10263062,0.95999998,39.2000008,100,-36.34000015,689.8699951,474,-36.33331299,68.50012207,0,0,0,4,0,9,1.456285,-49.1523018,-39.7673988,43055.30078,200866,7.88696,-18.2276001,399.7950134,0
474,5,13.00300026,12,-0.0411,715.039978,4526.970215,4344.5,710.6199951,16.14001274,0.95999998,39.2900009,100,-36.59999847,729.6599731,475,-35.33331299,68.50012207,0,0,0,4,0,9,1.38686812,53.6008987,-42.1623001,43256.10156,180642,13.4944,-22.6930008,1355.900024,0
475,5,13.00300026,12,-0.0277,674.2600098,4489.879883,4305.839844,675.6199951,15.18222618,0.95999998,39.2000008,100,-36.99000168,769.4099731,476,-34.33331299,68.50012207,0,0,0,4,0,9,1.32124937,-98.7137985,-43.6018982,42777.10156,169020,13.5909996,-18.2043991,816.25,0
476,5,13.0010004,12,-0.0174,633.5,4453.120117,4267.439941,641.6500244,14.2302494,0.95999998,36.7999992,100,-35.29999924,809.1199951,477,-33.33331299,68.50012207,0,0,0,4,0,9,1.29796159,-68.1062012,-43.1556015,41490.10156,165382,-1.6816601,-10.0897999,74.2521973,0
123,1,12.99600029,13,0.002,1377.77002,4001.699951,5029.350098,1383.560059,32.96210098,0.95999998,34,200,-33.93000031,59.02999878,124,-52.33331299,69.50012207,0,0,0,4,0,3,2.12053251,-8.0780001,-29.7201996,37155.30078,201879,-64.1034012,43.9247017,530.9760132,0
256,1,12.99600029,13,0.0061,1415.939941,3966.189941,5068.310059,1422.140015,33.94849014,0.95999998,34.6699982,200,-34.25999832,20.38999939,257,-53.33331299,69.50012207,0,0,0,4,0,7,2.12053251,158.279007,-27.4650002,34092.89844,185999,-17.8945007,86.4826965,1037.160034,0
257,5,13.00199985,12,-0.0324,836.4000244,4474.640137,4491.589844,866.3200073,19.30025864,0.95999998,39.9099998,160,-36.93000031,595.3400269,258,-38.33331299,69.50012207,0,0,0,4,0,7,1.76039004,109.3280029,-37.8086014,43023.39844,241225,8.7900696,11.4081001,108.3089981,0
258,5,12.99499989,12,-0.0357,797.4299927,4506.5,4454.22998,832.6900024,18.34393692,0.95999998,39.7999992,150,-36.81999969,634.2299805,259,-37.33331299,69.50012207,0,0,0,4,0,7,1.68650997,68.0736008,-38.0004005,42987.5,233121,24.4375,17.8146,168.3130035,0
259,5,12.99499989,12,-0.0379,758.4500122,4538.069824,4417.080078,799.8599853,17.39252663,0.95999998,39.2999992,150,-36.40000153,673.0900269,260,-36.33331299,69.50012207,0,0,0,4,0,7,1.61528504,-2.82936,-37.8009987,43090.60156,218189,8.0216799,-8.9741697,515.065979,0
260,5,13.00300026,12,-0.0375,719.4699707,4569.370117,4380.160156,767.9500122,16.44688416,0.95999998,37,140,-34.25,711.9199829,261,-35.33331299,69.50012207,0,0,0,4,0,7,1.55953932,54.3149986,-37.587101,43412.39844,206094,44.7569008,18.7464008,733.5960083,0
261,5,13.00300026,12,-0.0348,680.5100098,4533.930176,4343.490234,735.9299927,15.50806236,0.95999998,37,130,-34.47999954,750.7000122,262,-34.33331299,69.50012207,0,0,0,4,0,7,1.51927316,118.6760025,-38.0171013,43402.69922,189190,62.7584,32.4658012,848.9509888,0
262,5,13.0010004,12,-0.0346,641.5800171,4497.290039,4307.069824,703.960022,14.57738018,0.95999998,36.5999985,100,-34.29999924,787.1799927,263,-33.33331299,69.50012207,0,0,0,4,0,7,1.48175597,-30.2483006,-39.5433998,42967.5,153575,21.448,-12.3374004,819.8270264,0
263,5,13.0010004,12,-0.0375,602.6900024,4460.899902,4270.919922,673.0900269,13.65649986,0.95999998,38.4900017,100,-36.04999924,762.2199707,264,-32.33331299,69.50012207,0,0,0,4,0,7,1.43896461,-85.3905029,-42.2868996,42327.19922,106595,-13.4903002,-59.3117981,1241.48999,0
264,1,13.00300026,12,-0.0428,563.8800049,4424.790039,4235.060059,643.4699707,12.74754906,1.54999995,41.1500015,100,-38.65000153,737.960022,265,-31.33331299,69.50012207,0,0,0,4,0,7,1.37215996,-98.472702,-45.5121002,41243.60156,67555.89844,-12.4174995,-68.1996002,1419.589966,0
265,1,13.00300026,12,-0.0435,525.1599731,4388.959961,4199.509766,615.2700195,11.85326958,1.54999995,35.5800018,100,-33.45999908,714.4799805,266,-30.33331299,69.50012207,0,0,0,4,0,7,1.29203999,-187.0570068,-48.3638,40201,48144.10156,-16.4850998,-72.8902969,1493.430054,0
266,1,14.50399971,14,-0.0394,486.5799866,4353.439941,4164.27002,588.7000122,10.97724915,1.54999995,35.0499992,100,-32.95000076,691.8599853,267,-29.33331299,69.50012207,0,0,0,4,0,7,1.22615254,-90.1362991,-50.4286995,38424.60156,41871.69922,10.7030001,-40.1301003,1624.339966,0
267,1,14.50399971,14,-0.0294,448.1700134,4318.240234,4129.379883,563.9500122,10.12422848,1.54999995,38.8499985,100,-36.84999847,670.2000122,268,-28.33331299,69.50012207,0,0,0,6,0,7,1.17449749,-337.6530151,-50.4964981,37020,42876.30078,7.2322798,-34.3072014,959.382019,0
268,1,14.4989996,14,-0.0271,410,4283.370117,4094.840088,541.2600098,9.30053806,1.54999995,35.5499992,100,-33.77000046,649.5999756,269,-27.33331299,69.50012207,0,0,0,6,0,7,1.13510752,-114.4670029,-46.917099,36777.5,45906.19922,-27.4736996,-51.0042992,21.7518005,0
269,1,14.4989996,14,-0.0194,372.1499939,4248.859863,4060.669922,520.8599853,8.51469326,1.54999995,32.1500015,100,-30.59000015,630.1699829,270,-26.33331299,69.50012207,0,0,0,6,0,7,1.10798252,-73.2753983,-39.972599,36310,46551.5,-6.17026,-0.289505,1601.650024,0
270,1,10.0010004,10,-0.0123,334.75,4214.720215,4026.889893,503.0100098,7.7781744,1.54999995,28.9500008,100,-27.95000076,612.0300293,271,-25.33331299,69.50012207,0,0,0,6,0,7,1.07746255,76.4840012,-32.7636986,30903.09961,37981.89844,21.1942997,68.6631012,941.7479858,0
271,1,10.0010004,10,-0.0042,297.9700012,4180.959961,3993.52002,486.3099976,7.10633516,1.54999995,29.6200008,100,-29.10000038,595.289978,272,-24.33331299,69.50012207,0,0,0,6,0,7,1.04354751,-107.2170029,-26.7696991,23799.40039,30069.90039,37.4332008,124.7050018,597.7940063,0
446,5,12.99800015,12,-0.0322,1262.780029,4106.950195,4912.629883,1268.47998,30.0083313,0.95999998,39,190,-38.16999817,167.699997,447,-49.33331299,69.50012207,0,0,0,4,0,9,2.13889146,40.7947998,-33.5806007,39299.69922,212041,-19.4393997,57.7128983,169.3379974,0
447,5,12.99800015,12,-0.0394,1224.300049,4141.589844,4873.830078,1230.410034,29.0258503,0.95999998,39,190,-37.61999893,206.1600037,448,-48.33331299,69.50012207,0,0,0,4,0,9,2.13638115,-80.3543015,-33.8889999,40504.89844,206921,-1.9391299,60.9199982,-40.0551987,0
448,5,12.99800015,12,-0.0358,1185.75,4176,4835.089844,1192.540039,28.04460716,0.95999998,39,190,-37.27999878,244.8600006,449,-47.33331299,69.50012207,0,0,0,4,0,9,2.13143611,-36.1915016,-33.9859009,39876.30078,210467,-0.212647,53.9590988,66.8039017,0
449,5,12.99800015,12,-0.0243,1147.130005,4210.180176,4796.430176,1154.880005,27.06473732,0.95999998,43,190,-41.04999924,283.6900024,450,-46.33331299,69.50012207,0,0,0,4,0,9,2.12405634,-15.2686005,-33.9770012,38476.30078,224373,4.58529,53.0301018,39.3647003,0
450,5,13,12,-0.0129,1108.449951,4244.129883,4757.870117,1117.469971,26.08639526,0.95999998,43,180,-40.86000061,322.6000061,451,-45.33331299,69.50012207,0,0,0,4,0,9,2.10905743,47.7448997,-33.9569016,42254.19922,216220,21.3815002,65.5811005,-118.6539993,0
451,5,13,12,-0.009,1069.719971,4277.830078,4719.410156,1080.349976,25.10975838,0.95999998,43,180,-40.68999863,361.5599976,452,-44.33331299,69.50012207,0,0,0,4,0,9,2.08643961,-83.9169998,-34.1181984,44727.19922,210112,3.18486,42.3101997,0.204742,0
452,5,13.00300026,12,-0.0142,1030.930054,4311.279785,4681.069824,1043.560059,24.13503647,0.95999998,43,180,-40.54000092,400.5299988,453,-43.33331299,69.50012207,0,0,0,4,0,9,2.04718423,-110.7480011,-34.5676003,44088.69922,219143,-3.35969,30.4703007,63.8202019,0
453,5,13.00300026,12,-0.0232,992.0999756,4344.490234,4642.859863,1007.140015,23.16246986,0.95999998,41,170,-38.40000153,439.519989,454,-42.33331299,69.50012207,0,0,0,4,0,9,1.99129128,-60.6683006,-35.2224998,42797.19922,232028,2.07072,30.2504997,78.2143021,0
454,5,13.00399971,12,-0.0301,953.2299805,4377.439941,4604.790039,971.1400147,22.19234085,0.95999998,39.7000008,170,-36.97999954,478.5,455,-41.33331299,69.50012207,0,0,0,4,0,9,1.9384588,-84.0764999,-35.9417992,42884.39844,235256,11.2186003,33.8843002,-50.5906982,0
455,5,13.00399971,12,-0.0318,914.3099976,4410.120117,4566.879883,935.6300049,21.22498512,0.95999998,39.7999992,170,-36.97999954,517.460022,456,-40.33331299,69.50012207,0,0,0,4,0,9,1.89628124,38.0732002,-36.6225014,43018.5,238441,8.2719498,25.0911999,-213.9129944,0
456,5,13.00199985,12,-0.0314,875.3699951,4442.509766,4529.140137,900.6599731,20.26079941,0.95999998,39.7999992,160,-36.88999939,556.4099731,457,-39.33331299,69.50012207,0,0,0,4,0,9,1.83692503,96.6425018,-37.2687988,43069.5,241335,17.3136997,28.0741997,50.1790009,0
45,1,10.00199985,10,-0.0126,275.9700012,4176.140137,3991.469971,529.2199707,6.9641943,1.00999999,26.3999996,100,-26.29000092,462.6900024,46,-22.33331299,70.50012207,0,0,0,5,0,1,1.18773389,279.6470032,-27.7236004,17430.09961,21893.19922,-0.147899,117.0979996,880.5960083,0
46,5,13.00399971,12,-0.0271,546.4199829,4434.810059,4247.180176,694.2800293,12.34908867,0.95999998,39.9000015,100,-37.84999847,628.1799927,47,-30.33331299,70.50012207,0,0,0,4,0,1,1.36948192,15.8043003,-37.1725998,43140.60156,72995,7.1893501,-26.1683998,1490.969971,0
47,2,14.50399971,14,-0.0186,439.3999939,4335.109863,4148.439941,632.2399902,9.92471695,1.54999995,31.7299995,100,-31.19000053,557.0499878,48,-27.33331299,70.50012207,0,0,0,6,0,1,1.20378494,-144.4069977,-32.9534988,37635.80078,42670.60156,30.9778004,63.4159012,565.5349731,0
48,2,14.50399971,14,-0.0235,404.7000122,4302.549805,4116.240234,615.1400147,9.19238853,1.54999995,30.5799999,100,-29.85000038,535.3599853,49,-26.33331299,70.50012207,0,0,0,6,0,1,1.16244495,-58.9942017,-30.6453991,34588.69922,37495.19922,110.0080032,160.4779968,1453.109985,0
108,5,12.9989996,12,-0.0431,655.9500122,4537.240234,4348.799805,770.7999878,14.98332405,0.95999998,38,150,-35.11999893,702.539978,109,-33.33331299,70.50012207,0,0,0,4,0,2,1.61970818,-23.9027004,-36.1593018,43271.80078,167077,33.6435013,6.36939,602.1439819,0
109,5,12.9989996,12,-0.0402,619.25,4502.819824,4314.629883,743.9400024,14.08900261,0.95999998,37,140,-34.22000122,677.9199829,110,-32.33331299,70.50012207,0,0,0,4,0,2,1.52537942,4.1969399,-36.2532005,43304.5,114621,21.8449001,-12.9935999,956.3699951,0
121,1,13.00399971,12,0.0091,1395.699951,3922.040039,5071.540039,1437.150024,34.12477112,0.95999998,34.8100014,200,-34.47000122,31.95999908,122,-53.33331299,70.50012207,0,0,0,4,0,3,2.20932007,-38.2164001,-25.8820992,35265.39844,209411,-10.2879,76.4067993,-579.1619873,0
122,1,10.00199985,10,-0.0236,305.9700012,4207.140137,4022.02002,550.5599976,7.38241148,1.00999999,26.6100006,100,-26.5,478.3999939,123,-23.33331299,70.50012207,0,0,0,6,0,3,1.08882928,-118.2419968,-27.5620003,18786.69922,23771.09961,-2.38434,103.3499985,500.3150024,0
253,5,12.99600029,12,-0.0259,803.7299805,4442.540039,4488.060059,888.9000244,18.66815376,0.95999998,40.0999985,170,-36.99000168,623.1500244,254,-37.33331299,70.50012207,0,0,0,4,0,7,1.84912825,7.8330598,-37.0367012,42898.80078,244335,17.4575005,16.6695004,27.594101,0
254,5,12.99600029,12,-0.0321,766.7199707,4473,4452.890137,858,17.73414803,0.95999998,40,160,-36.90999985,659.7399902,255,-36.33331299,70.50012207,0,0,0,4,0,7,1.78055418,32.6223984,-37.5574989,42772.80078,226856,15.3127003,7.9516902,188.6380005,0
255,5,13.00300026,12,-0.0386,729.710022,4501.919922,4417.939941,827.9500122,16.80773544,0.95999998,39.7999992,160,-36.77000046,696.289978,256,-35.33331299,70.50012207,0,0,0,4,0,7,1.73046875,38.8251991,-37.4627991,43020.89844,219268,20.5841999,6.6206298,221.378006,0
428,5,13.00399971,12,-0.0034,1359.060059,3956.219971,5034.419922,1400.780029,33.14362717,0.95999998,36,200,-35.72999954,67.80999756,429,-52.33331299,70.50012207,0,0,0,4,0,9,2.20932007,47.1537018,-29.5870991,40556.60156,213267,-32.3123016,47.4737015,1093.150024,0
429,5,12.99699974,12,-0.0169,1322.359985,3990.199951,4997.339844,1364.569946,32.16364288,0.95999998,37,200,-36.77999878,104.6399994,430,-51.33331299,70.50012207,0,0,0,4,0,9,2.2098701,44.0567017,-33.1952019,41829.30078,225529,-25.2117996,55.9686012,420.7409973,0
430,5,12.99699974,12,-0.0285,1285.579956,4023.97998,4960.299805,1328.550049,31.18493271,0.95999998,37,200,-36.5,141.6900024,431,-50.33331299,70.50012207,0,0,0,4,0,9,2.21690989,-58.7019005,-35.719101,40565,243954,-19.2794991,52.7202988,542.5880127,0
431,5,12.9989996,12,-0.0346,1248.73999,4057.560059,4923.310059,1292.75,30.2076149,0.95999998,37.2999992,200,-36.00999832,178.8099976,432,-49.33331299,70.50012207,0,0,0,4,0,9,2.21995902,29.5694008,-36.5610008,39755.30078,246190,-2.3690801,51.6141014,313.5400085,0
432,5,12.9989996,12,-0.0327,1211.839966,4090.929932,4886.390137,1257.180054,29.2318325,0.95999998,38.2000008,200,-36.47000122,215.9600067,433,-48.33331299,70.50012207,0,0,0,4,0,9,2.21761012,179.4179993,-36.1879005,39718.69922,245330,-2.0903299,38.8364983,297.3529968,0
433,5,12.99600029,12,-0.0238,1174.890015,4124.080078,4849.549805,1221.880005,28.25774193,0.95999998,39,190,-37.00999832,253.1199951,434,-47.33331299,70.50012207,0,0,0,4,0,9,2.22398782,93.3567963,-35.5811996,40108.30078,242925,8.60501,44.2230988,261.3770142,0
434,5,12.99600029,12,-0.0135,1137.839966,4157.009766,4812.799805,1186.880005,27.28552818,0.95999998,41,190,-38.81999969,290.269989,435,-46.33331299,70.50012207,0,0,0,4,0,9,2.2390914,132.3809967,-35.3811989,40419.10156,246050,12.7873001,45.8703995,-102.8980026,0
435,5,12.99600029,12,-0.0076,1100.699951,4189.709961,4776.149902,1152.22998,26.31539536,0.95999998,41,190,-38.65000153,327.4200134,436,-45.33331299,70.50012207,0,0,0,4,0,9,2.23352003,-31.8838997,-35.777401,42837.60156,241180,22.6966,53.9323006,-198.923996,0
436,5,12.99600029,12,-0.0099,1063.540039,4222.169922,4739.609863,1117.949951,25.34758377,0.95999998,41.0099983,190,-38.50999832,364.5499878,437,-44.33331299,70.50012207,0,0,0,4,0,9,2.20727324,128.6710052,-36.5489998,44289,235381,12.5656004,41.1156006,-72.7891998,0
437,5,12.99600029,12,-0.0176,1026.390015,4254.379883,4703.200195,1084.099976,24.38237,0.95999998,41,190,-38.38000107,401.6499939,438,-43.33331299,70.50012207,0,0,0,4,0,9,2.17068958,44.0922012,-37.2831001,43539.5,237901,5.3891401,29.3507004,-56.0881996,0
438,5,12.99600029,12,-0.0255,989.2399902,4286.359863,4666.930176,1050.72998,23.42007637,0.95999998,39.7000008,180,-36.95999908,438.7399902,439,-42.33331299,70.50012207,0,0,0,4,0,9,2.12376881,-100.2570038,-37.4926987,42931.69922,242576,-0.499612,19.5792999,-84.4913025,0
439,5,13,12,-0.0286,952.1099853,4318.100098,4630.799805,1017.880005,22.46107674,0.95999998,39.7999992,180,-36.95999908,475.7999878,440,-41.33331299,70.50012207,0,0,0,4,0,9,2.08525133,-16.7145004,-37.0657005,42921.5,240644,14.8767004,31.4715996,-16.5256004,0
440,5,13,12,-0.027,915.0100098,4349.589844,4594.839844,985.6300049,21.5058136,0.95999998,39.9000015,180,-36.97000122,512.8200073,441,-40.33331299,70.50012207,0,0,0,4,0,9,2.05513763,66.2104034,-36.4000015,42957.30078,243771,12.6568003,25.8530998,-65.1243973,0
441,5,13.00399971,12,-0.0235,877.9000244,4380.830078,4559.049805,952.8900147,20.55480385,0.95999998,39.9900017,170,-36.99000168,549.8200073,442,-39.33331299,70.50012207,0,0,0,4,0,9,2.00091434,-76.1839981,-36.0644989,42988.80078,246994,19.0706997,28.6546993,-12.3462,0
442,5,13.00399971,12,-0.0225,840.789978,4411.810059,4523.459961,920.5599976,19.60867119,0.95999998,40.0999985,170,-37.02999878,586.5200195,443,-38.33331299,70.50012207,0,0,0,4,0,9,1.92258167,-124.7429962,-36.3544998,42996.10156,248907,10.1992998,15.3009005,-3.9109199,0
443,5,13.00300026,12,-0.0422,692.7800293,4529.709961,4383.240234,798.8400269,15.8902483,0.95999998,38,150,-35.04000092,726.9899902,444,-34.33331299,70.50012207,0,0,0,4,0,9,1.68807125,71.1626968,-36.8362999,43158.80078,208618,34.2401009,13.6745996,466.8630066,0
444,5,13.00399971,12,-0.035,582.7299805,4468.669922,4280.75,718.3800049,13.20984459,0.95999998,38.7999992,130,-36.22999954,653.1300049,445,-31.33331299,70.50012207,0,0,0,4,0,9,1.44197059,36.3564987,-36.9359016,43126.89844,95953.79688,50.2258987,10.9980001,1246.160034,0
445,2,14.50199985,14,-0.0204,510.3699951,4401.25,4213.919922,671.7800293,11.51086426,1.54999995,32.7799988,100,-31.31999969,603.5800171,446,-29.33331299,70.50012207,0,0,0,4,0,9,1.30604184,-108.8349991,-36.4586983,42266.10156,65415.80078,12.6522999,-1.09492,266.6879883,0
40,5,13.00399971,12,-0.0257,581.8400269,4482.580078,4296.850098,777.3599853,12.90348816,0.95999998,40,150,-37.81999969,547.039978,41,-30.33331299,71.50012207,0,0,0,4,0,1,1.52436566,-31.4458008,-37.4319992,43418.69922,143691,32.4421005,6.1391802,1109.150024,0
41,2,14.50199985,14,-0.0178,548.3200073,4450.970215,4265.560059,754.5300293,12.10371876,1.54999995,40,140,-38.43999863,522.3900147,42,-29.33331299,71.50012207,0,0,0,4,0,1,1.46582067,-21.6872005,-36.9113007,44118.5,113335,16.7710991,-1.24913,38.6796989,0
42,2,14.50199985,14,-0.0129,513.4899902,4419.680176,4234.589844,732.9699707,11.33578396,1.54999995,40.8499985,120,-39.77000046,497.5899963,43,-28.33331299,71.50012207,0,0,0,4,0,1,1.40595686,-138.5870056,-35.8274994,45111,77886.70313,67.8542023,67.5427017,889.5100098,0
43,2,14.50399971,14,-0.0133,478.8299866,4388.709961,4203.97998,712.0599976,10.60660172,1.54999995,40.4500008,100,-39.54999924,472.6300049,44,-27.33331299,71.50012207,0,0,0,4,0,1,1.34114003,-123.1920013,-34.2989006,39855.5,50719.10156,-34.2080002,-18.3773994,1353.479981,0
44,2,9.998000145,11,-0.0248,409.4599915,4327.830078,4143.850098,667.710022,9.30053806,1.54999995,32.7000008,100,-31.85000038,424.7999878,45,-25.33331299,71.50012207,0,0,0,6,0,1,1.22453558,-179.1410065,-31.1072998,33096.69922,42373.80078,31.7420998,82.4023972,1340.069946,0
106,5,12.9989996,12,-0.0412,647.5,4508.470215,4360.370117,823.4000244,14.57738018,0.95999998,37,160,-34.27000046,596.1599731,107,-32.33331299,71.50012207,0,0,0,4,0,2,1.65556312,120.7030029,-36.6673012,43319.5,197496,26.1844997,5.0372801,941.8140259,0
107,5,13.00399971,12,-0.0347,614.4299927,4514.490234,4328.459961,801.3499756,13.72953033,0.95999998,37,150,-34.45000076,571.5200195,108,-31.33331299,71.50012207,0,0,0,4,0,2,1.58159184,72.6734009,-37.1888008,43252.5,166676,19.7420998,-5.0578599,872.0549927,0
119,2,9.998000145,11,-0.0263,375.1099853,4297.930176,4114.370117,646.0900269,8.74642754,1.54999995,30.2399998,100,-29.79999924,402.7000122,120,-24.33331299,71.50012207,0,0,0,6,0,3,1.20063686,-80.9159012,-29.8756008,28919.30078,36886.80078,2.70245,74.5509033,482.993988,0
120,1,10.00199985,10,-0.0242,341.1099853,4268.430176,4085.290039,626.0300293,8.27647305,1.00999999,28.4300003,100,-27.96999931,382.0899963,121,-23.33331299,71.50012207,0,0,0,6,0,3,1.18841195,-88.4307022,-29.0916996,22803.5,28952.69922,18.8549995,101.5820007,-1.76458,0
248,1,10.00300026,10,0.0192,1450.939941,3814.110107,5074.399902,1528.869995,36.28360367,1.00999999,35.9799995,210,-36,32.08000183,249,-55.33331299,71.50012207,0,0,0,4,0,7,2.24496007,-196.3359985,-23.6264,37442,213212,33.1828003,150.2519989,447.3510132,0
249,1,10.00300026,10,0.0131,1415.859985,3847.25,5109.640137,1494.48999,35.30580521,0.95999998,35.6300011,210,-35.45000076,15.88000011,250,-54.33331299,71.50012207,0,0,0,2,0,7,2.24496007,-176.5780029,-26.4999008,35803.10156,222047,4.4766102,109.8880005,-481.0629883,0
250,5,13,12,-0.0206,922.4799805,4290.77002,4624.859863,1037.619995,21.82888031,0.95999998,37,190,-33.97999954,501.9700012,251,-40.33331299,71.50012207,0,0,0,2,0,7,2.18309021,-68.7222977,-37.2117004,42949.30078,252574,21.4696007,29.7157993,-106.3119965,0
251,5,13.00399971,12,-0.017,887.4899902,4319.299805,4591.029785,1007.909973,20.89258194,0.95999998,37,180,-33.90999985,537.1300049,252,-39.33331299,71.50012207,0,0,60,2,0,7,2.14510155,-33.3246994,-36.9021988,42957.39844,251746,12.3315001,16.8167,-195.4199982,0
252,5,13.00399971,12,-0.0167,852.6099853,4347.180176,4557.390137,978.8800049,19.96246529,0.95999998,40,180,-36.84999847,572.2600098,253,-38.33331299,71.50012207,0,0,51.3,2,0,7,2.08666468,-41.6543007,-36.9533005,43053.30078,246550,16.3659992,16.9951,53.1147003,0
411,5,13.00399971,12,-0.0135,1345.540039,3913.02002,5041.419922,1426.300049,33.35416031,0.95999998,37,210,-36.47999954,78.94999695,412,-52.33331299,71.50012207,0,0,0,2,0,9,2.25986409,10.7271996,-34.2728004,41829.19922,239637,-45.6800995,28.2681007,1563.569946,0
412,5,12.99699974,12,-0.0279,1310.319946,3945.620117,5006.209961,1392.52002,32.38055038,0.95999998,37,210,-36.15000153,113.9700012,413,-51.33331299,71.50012207,0,0,0,2,0,9,2.27259493,25.2028008,-37.8790016,42419.10156,246627,27.5280991,79.5703964,823.4240112,0
413,5,12.99699974,12,-0.0372,1275.060059,3978.030029,4971.049805,1358.98999,31.40859795,0.95999998,37.0999985,200,-35.72000122,149.1799927,414,-50.33331299,71.50012207,0,0,0,2,0,9,2.29060507,3.60113,-39.4562988,41934.10156,263900,7.7407999,43.2120018,804.8300171,0
414,5,12.9989996,12,-0.0392,1239.77002,4010.25,4935.959961,1325.73999,30.43846321,0.95999998,38.2000008,200,-36.41999817,184.4600067,415,-49.33331299,71.50012207,0,0,0,2,0,9,2.30047727,-44.4145012,-38.9486008,41256.80078,268017,0.845721,26.8619995,671.9580078,0
415,5,12.9989996,12,-0.0343,1204.469971,4042.26001,4900.950195,1292.800049,29.47032356,0.95999998,38.5999985,200,-36.52999878,219.7700043,416,-48.33331299,71.50012207,0,0,0,2,0,9,2.30702853,-77.6490021,-37.6057014,41279.5,264423,13.6470003,34.5292015,378.9989929,0
